,InvoiceDate,StockCode,Quantity,Quantity Prediction,PredictedDiff
221522,2011-10-23,23197,2,-7641.635213613222,-10.823086202717999
221523,2011-10-23,22037,24,-7655.228924720636,-13.593711107414284
221524,2011-10-23,22556,1,-7772.794887945463,-117.56596322482736
221525,2011-10-23,22866,23,-7826.5691419813975,-53.774254035934085
221526,2011-10-23,21121,1,-8209.362644370625,-382.79350238922706
221527,2011-10-23,22619,3,-8226.249358388995,-16.886714018370093
221528,2011-10-23,22696,5,-8240.516451294314,-14.26709290531848
221529,2011-10-23,22435,10,-8245.013879515707,-4.4974282213939025
221530,2011-10-23,23308,3,-8279.22799195858,-34.214112442872164
221531,2011-10-23,84535B,4,-8428.20972977172,-148.981737813139
221532,2011-10-23,23224,6,-8462.503007577669,-34.293277805949494
221533,2011-10-23,22633,14,-8491.314897616583,-28.811890038915294
221534,2011-10-23,21872,2,-8508.554406099453,-17.239508482869212
221535,2011-10-23,15056N,2,-8573.078667278192,-64.52426117874009
221536,2011-10-23,22670,1,-8601.458466203945,-28.379798925752723
221537,2011-10-23,85099F,2,-8757.263767046974,-155.80530084302808
221538,2011-10-23,22961,36,-8748.478715068346,8.785051978628386
221539,2011-10-23,22617,4,-8779.435352962191,-30.956637893845457
221540,2011-10-23,21794,2,-8801.464642506262,-22.02928954407008
221541,2011-10-23,22283,3,-8815.368947889621,-13.90430538336017
221542,2011-10-23,21931,1,-8840.149126970397,-24.7801790807747
221543,2011-10-23,22273,1,-8863.442257436374,-23.293130465978447
221544,2011-10-23,23392,3,-8880.710292108897,-17.26803467252357
221545,2011-10-23,23503,7,-8933.605535550152,-52.89524344125471
221546,2011-10-23,20749,4,-8947.364104334672,-13.75856878452064
221547,2011-10-23,22267,1,-9079.017916373961,-131.65381203928928
221548,2011-10-23,23356,13,-9091.120683398269,-12.102767024307594
221549,2011-10-23,23571,1,-9107.438177178003,-16.317493779733468
221550,2011-10-23,22154,20,-9148.997219330233,-41.55904215223082
221551,2011-10-23,23424,8,-9167.099445148953,-18.10222581872039
221552,2011-10-23,23301,21,-9175.550878847693,-8.451433698739912
221553,2011-10-23,23107,8,-9190.46910173243,-14.91822288473737
221554,2011-10-23,22534,22,-9197.09027928886,-6.621177556429375
221555,2011-10-23,90180A,6,-9172.17563837179,24.914640917069054
221556,2011-10-23,23320,12,-9210.972551847766,-38.796913475976396
221557,2011-10-23,21928,1,-9227.336899564065,-16.364347716298855
221558,2011-10-23,23101,9,-9246.816665179664,-19.47976561559799
221559,2011-10-23,M,2,-9253.280162351553,-6.463497171889175
221560,2011-10-23,22959,50,-9293.089828761646,-39.80966641009235
221561,2011-10-23,22582,3,-9311.198817769358,-18.108989007712992
221562,2011-10-23,48116,1,-9337.70313466168,-26.504316892321754
221563,2011-10-23,22773,2,-9363.933600365885,-26.230465704204065
221564,2011-10-23,85036C,12,-9366.818459532915,-2.8848591670311343
221565,2011-10-23,23205,24,-9378.5361518595,-11.717692326584723
221566,2011-10-23,47518F,1,-9419.997700822718,-41.461548963218625
221567,2011-10-23,22621,5,-9445.180467279675,-25.18276645695666
221568,2011-10-23,23082,1,-9467.591696394646,-22.411229114969988
221569,2011-10-23,22759,2,-9498.23101084384,-30.639314449194007
221570,2011-10-23,22112,7,-9580.332158803401,-82.10114795956255
221571,2011-10-23,22515,4,-9591.450275690133,-11.118116886731354
221572,2011-10-23,23570,4,-9605.505897224322,-14.055621534190008
221573,2011-10-23,22712,36,-9599.090429493994,6.4154677303291106
221574,2011-10-23,22735,5,-9620.390253576108,-21.29982408211412
221575,2011-10-23,22991,6,-9645.382932451717,-24.992678875608775
221576,2011-10-23,17012C,25,-9638.597025678062,6.785906773655615
221577,2011-10-23,20894,2,-9659.752875380334,-21.155849702273333
221578,2011-10-23,21818,54,-9656.413109468513,3.339765911822648
221579,2011-10-23,17012A,10,-9654.558503257942,1.854606210571215
221580,2011-10-23,17012F,5,-9666.6534313053,-12.094928047358094
221581,2011-10-23,85169B,4,-9680.951547498315,-14.298116193014677
221582,2011-10-23,21914,12,-9768.29181509676,-87.34026759844522
221583,2011-10-23,23284,14,-9777.107925822405,-8.816110725645498
221584,2011-10-23,21578,4,-9791.137427519434,-14.029501697029147
221585,2011-10-23,23336,1,-9808.2645310336,-17.127103514165558
221586,2011-10-23,82482,15,-9964.950548236475,-156.68601720287526
221587,2011-10-23,37340,6,-10023.527590985988,-58.57704274951428
221588,2011-10-23,23354,24,-10053.3137266673,-29.786135681311105
221589,2011-10-23,22271,3,-10080.023044392865,-26.70931772556483
221590,2011-10-23,21899,6,-10095.022121825059,-14.99907743219401
221591,2011-10-23,22113,12,-10103.229552025585,-8.207430200526433
221592,2011-10-23,21791,10,-10143.1273096651,-39.89775763951625
221593,2011-10-23,23493,13,-10203.726584781838,-60.59927511673808
221594,2011-10-23,23131,21,-10202.681413794062,1.0451709877764916
221595,2011-10-23,22382,6,-10248.321243049906,-45.63982925584335
221596,2011-10-23,23349,3,-10325.185231014855,-76.86398796494882
221597,2011-10-23,22695,1,-10344.796130273717,-19.61089925886182
221598,2011-10-23,22561,60,-10307.375380115713,37.420750158003614
221599,2011-10-23,72817,9,-10320.538297598154,-13.162917482440433
221600,2011-10-23,21976,2,-10427.362046064567,-106.82374846641385
221601,2011-10-23,21411,4,-10443.392108451224,-16.030062386657573
221602,2011-10-23,20974,4,-10465.723250830117,-22.33114237889241
221603,2011-10-23,23348,1,-10499.690462673701,-33.967211843585424
221604,2011-10-23,21592,1,-10523.753399939245,-24.06293726554436
221605,2011-10-23,22362,1,-10541.452042574554,-17.698642635309213
221606,2011-10-23,82552,2,-10557.458300225442,-16.006257650887985
221607,2011-10-23,46000M,4,-10581.30685672584,-23.848556500397137
221608,2011-10-23,22023,12,-10588.244946402492,-6.938089676652155
221609,2011-10-23,22186,1,-10624.651131818451,-36.4061854159585
221610,2011-10-23,47421,4,-10662.61314674473,-37.96201492627938
221611,2011-10-23,22142,12,-10698.476242025852,-35.863095281121105
221612,2011-10-23,22720,4,-10728.35875797443,-29.88251594857797
221613,2011-10-23,23579,3,-10747.541866004463,-19.183108030033168
221614,2011-10-23,84879,59,-10726.139884335471,21.401981668992605
221615,2011-10-23,21804,2,-10752.113965521052,-25.974081185581266
221616,2011-10-23,23418,4,-10824.19882656251,-72.08486104145716
221617,2011-10-23,23389,10,-10842.46439109006,-18.265564527550442
221618,2011-10-23,22191,2,-10861.564393883695,-19.100002793634683
221619,2011-10-23,22114,10,-10917.107830724253,-55.54343684055898
221620,2011-10-23,22774,12,-10934.539160650012,-17.431329925758888
221621,2011-10-23,21889,9,-10954.450979888219,-19.911819238205844
221622,2011-10-23,22312,2,-10972.97402162276,-18.523041734541504
221623,2011-10-23,23413,1,-10993.355639915872,-20.381618293110918
221624,2011-10-23,20981,4,-11020.738637816105,-27.382997900233487
221625,2011-10-23,22726,2,-11051.138442643309,-30.399804827205088
221626,2011-10-23,22838,1,-11070.974252665816,-19.835810022506827
221627,2011-10-23,37413,23,-11069.44039967449,1.5338529913259924
221628,2011-10-23,21974,6,-11092.45639776782,-23.015998093331078
221629,2011-10-23,85152,1,-11479.525470360282,-387.06907259246105
221630,2011-10-23,47599B,2,-11505.823282357911,-26.297811997628937
221631,2011-10-23,22514,4,-11521.25834572856,-15.435063370649472
221632,2011-10-23,22307,6,-11541.333823428085,-20.075477699526196
221633,2011-10-23,23185,4,-11568.504023822528,-27.17020039444224
221634,2011-10-23,20973,12,-11576.866968111044,-8.36294428851545
221635,2011-10-23,35970,12,-11679.86438540392,-102.99741729287537
221636,2011-10-23,21259,8,-11692.542097119267,-12.677711715347312
221637,2011-10-23,10120,5,-11710.70199720262,-18.15990008335132
221638,2011-10-23,22579,10,-11825.597988758589,-114.89599155597057
221639,2011-10-23,21137,2,-11862.780827853925,-37.182839095336625
221640,2011-10-23,20828,4,-11891.0243797379,-28.24355188397534
221641,2011-10-23,21819,58,-11874.581567285586,16.442812452315284
221642,2011-10-23,22421,5,-11889.097749839644,-14.516182554057211
221643,2011-10-23,84949,6,-11908.031747254627,-18.933997414981874
221644,2011-10-23,21216,1,-11929.524842276862,-21.493095022234993
221645,2011-10-23,23254,2,-11948.078072565617,-18.553230288755163
221646,2011-10-23,85049E,12,-11980.331138663685,-32.25306609806762
221647,2011-10-23,21314,4,-11997.473139051197,-17.142000387511313
221648,2011-10-23,23390,8,-12009.819256326058,-12.346117274860433
221649,2011-10-23,22629,4,-12031.799182808973,-21.979926482914653
221650,2011-10-23,35095B,12,-12045.984969239571,-14.18578643059894
221651,2011-10-23,22287,1,-12180.80809569284,-134.82312645326897
221652,2011-10-23,21504,24,-12189.525859002786,-8.717763309946113
221653,2011-10-23,84077,48,-12610.291330604756,-420.765471601969
221654,2011-10-23,23515,3,-12634.445573125959,-24.1542425212032
221655,2011-10-23,20725,14,-12682.125240262341,-47.67966713638222
221656,2011-10-23,23163,1,-12717.91544810769,-35.790207845347254
221657,2011-10-23,21670,2,-12737.24111336525,-19.325665257559248
221658,2011-10-23,22173,1,-12763.39082080585,-26.1497074405997
221659,2011-10-23,21992,24,-12775.594070698427,-12.203249892577698
221660,2011-10-23,23047,1,-12797.622889359864,-22.02881866143538
221661,2011-10-23,23518,3,-12818.786937944096,-21.164048584232425
221662,2011-10-23,22557,8,-12927.499126661653,-108.71218871755597
221663,2011-10-23,23357,6,-12945.125602666338,-17.62647600468505
221664,2011-10-23,21222,3,-12963.664522621604,-18.538919955266255
221665,2011-10-23,23499,14,-12992.795711716488,-29.131189094883126
221666,2011-10-23,22965,1,-13015.15889346708,-22.363181750592457
221667,2011-10-23,22333,16,-13036.400362226934,-21.24146875985473
221668,2011-10-23,22708,25,-13033.625390315081,2.774971911853657
221669,2011-10-23,48111,1,-13052.025792975784,-18.40040266070421
221670,2011-10-23,23393,8,-13072.18501069887,-20.15921772308554
221671,2011-10-23,22654,1,-13094.952986212487,-22.767975513617053
221672,2011-10-23,22641,3,-13118.33987235158,-23.386886139092038
221673,2011-10-23,23342,1,-13140.923245317592,-22.583372966012465
221674,2011-10-23,85038,6,-13160.398104230999,-19.47485891340751
221675,2011-10-23,21817,4,-13213.197120468836,-52.7990162378371
221676,2011-10-23,21888,2,-13241.31005209099,-28.11293162215365
221677,2011-10-23,21865,1,-13261.115311084937,-19.80525899394623
221678,2011-10-23,22721,2,-13280.783636294977,-19.668325210038727
221679,2011-10-23,22731,3,-13318.843924475375,-38.06028818039914
221680,2011-10-23,22660,3,-13338.691031137345,-19.847106661968926
221681,2011-10-23,23200,2,-13375.18871551536,-36.49768437801588
221682,2011-10-23,48129,2,-13396.46862613848,-21.27991062311902
221683,2011-10-23,23275,6,-13609.795030288167,-213.32640414968716
221684,2011-10-23,23255,1,-13633.276754664535,-23.481724376367993
221685,2011-10-23,16236,28,-13628.666788194163,4.609966470372567
221686,2011-10-23,22630,4,-13652.803543911372,-24.13675571720963
221687,2011-10-23,22310,1,-13686.0622192665,-33.25867535512838
221688,2011-10-23,21062,2,-13718.06877718799,-32.006557921489254
221689,2011-10-23,23106,2,-13745.579754751952,-27.510977563962417
221690,2011-10-23,22483,1,-13809.726146245708,-64.14639149375587
221691,2011-10-23,21167,50,-13783.573141268791,26.153004976917227
221692,2011-10-23,23196,6,-13800.051393642929,-16.478252374138137
221693,2011-10-23,84347,31,-13910.309162782261,-110.25776913933271
221694,2011-10-23,23395,5,-13979.836853647994,-69.52769086573234
221695,2011-10-23,23232,25,-14003.573793251066,-23.73693960307089
221696,2011-10-23,23489,20,-13996.321557732486,7.252235518578637
221697,2011-10-23,23206,3,-14034.109845939072,-37.78828820658564
221698,2011-10-23,21326,2,-14058.992867985133,-24.883022046059576
221699,2011-10-23,22563,4,-14082.943369260056,-23.95050127492316
221700,2011-10-23,79191B,2,-14113.713223072953,-30.76985381289669
221701,2011-10-23,22358,1,-14137.496235513332,-23.78301244037964
221702,2011-10-23,21391,6,-14161.07464454848,-23.578409035147985
221703,2011-10-23,21640,27,-14249.619834522862,-88.54518997438278
221704,2011-10-23,22962,2,-14292.49668068667,-42.87684616380862
221705,2011-10-23,84970S,12,-14340.66853743058,-48.17185674390858
221706,2011-10-23,22867,13,-14513.385713542863,-172.71717611228343
221707,2011-10-23,23533,2,-14539.603837246917,-26.218123704055174
221708,2011-10-23,35819B,8,-14578.180468425608,-38.576631178689695
221709,2011-10-23,84536A,6,-14600.98819544772,-22.807727022112935
221710,2011-10-23,21866,2,-14627.000858545345,-26.012663097624248
221711,2011-10-23,84006,3,-14646.46702872665,-19.466170181304754
221712,2011-10-23,22744,1,-14667.456305074458,-20.98927634780777
221713,2011-10-23,21892,2,-14711.494818967778,-44.038513893319035
221714,2011-10-23,85036B,6,-14729.82745791027,-18.332638942493336
221715,2011-10-23,22577,18,-14928.32135916679,-198.49390125651942
221716,2011-10-23,20996,7,-15016.744697118316,-88.42333795152639
221717,2011-10-23,72799F,1,-15050.555772110607,-33.81107499229159
221718,2011-10-23,21650,7,-15086.316802960533,-35.761030849926925
221719,2011-10-23,85049H,3,-15106.017189847978,-19.700386887444477
221720,2011-10-23,23375,6,-15150.957497248686,-44.940307400708555
221721,2011-10-23,21673,3,-15177.466634711705,-26.509137463018533
221722,2011-10-23,21620,7,-15205.876581942464,-28.40994723075848
221723,2011-10-23,22099,3,-15228.540784757879,-22.66420281541556
221724,2011-10-23,35968,12,-15251.55593996541,-23.015155207530587
221725,2011-10-23,48185,1,-15274.545678086297,-22.98973812088592
221726,2011-10-23,22733,6,-15295.318458890622,-20.772780804325894
221727,2011-10-23,20685,2,-15321.472536101535,-26.154077210913382
221728,2011-10-23,23506,17,-15814.558175391256,-493.0856392897195
221729,2011-10-23,20679,2,-15876.69523519881,-62.13705980755445
221730,2011-10-23,84792,2,-15899.81503906652,-23.119803867709614
221731,2011-10-23,22978,2,-15928.455072710432,-28.640033643913373
221732,2011-10-23,22530,21,-15941.98380477894,-13.528732068508177
221733,2011-10-23,22339,6,-16065.576904328613,-123.593099549672
221734,2011-10-23,21902,14,-16079.27714275984,-13.700238431227698
221735,2011-10-23,22294,2,-16128.001082697761,-48.72393993792052
221736,2011-10-23,47591D,8,-16147.539382404655,-19.538299706894325
221737,2011-10-23,22359,1,-16171.708131893634,-24.16874948897948
221738,2011-10-23,23534,4,-16199.085650790166,-27.37751889653257
221739,2011-10-23,21716,8,-16213.9390221486,-14.853371358433254
221740,2011-10-23,23211,13,-16271.263078191349,-57.324056042749454
221741,2011-10-23,72369A,18,-16276.28656653073,-5.02348833938263
221742,2011-10-23,84692,3,-16301.279370156666,-24.992803625934364
221743,2011-10-23,22498,1,-16325.940679128136,-24.661308971470007
221744,2011-10-23,23543,3,-16365.183767643983,-39.24308851584753
221745,2011-10-23,21811,8,-16429.321488686,-64.13772104201773
221746,2011-10-23,23456,2,-16464.393918952825,-35.07243026682257
221747,2011-10-23,23240,1,-16506.670668710474,-42.2767497576496
221748,2011-10-23,21523,1,-16534.757559204612,-28.086890494137496
221749,2011-10-23,21770,3,-16557.926573557583,-23.16901435297099
221750,2011-10-23,16156S,25,-16584.233225660217,-26.306652102632313
221751,2011-10-23,20676,2,-16634.061969215865,-49.828743555649254
221752,2011-10-23,22993,14,-16688.85590207354,-54.79393285767615
221753,2011-10-23,21232,6,-16789.710511828245,-100.85460975470346
221754,2011-10-23,23150,2,-16811.437666138194,-21.72715430994988
221755,2011-10-23,23455,4,-16841.800904017957,-30.363237879764153
221756,2011-10-23,15056BL,3,-16890.037298134488,-48.236394116532125
221757,2011-10-23,23403,3,-16917.199816468285,-27.16251833379813
221758,2011-10-23,23289,4,-16959.19612315805,-41.99630668976713
221759,2011-10-23,22637,2,-17031.28142426144,-72.08530110339207
221760,2011-10-23,22734,4,-17085.682584770988,-54.401160509545974
221761,2011-10-23,23312,6,-17122.85421578944,-37.17163101845271
221762,2011-10-23,23328,2,-17176.39065576237,-53.53643997292867
221763,2011-10-23,47599A,3,-17215.09231566489,-38.70165990252083
221764,2011-10-23,23508,17,-17710.749348648413,-495.657032983523
221765,2011-10-23,21494,22,-17727.441119695355,-16.691771046942005
221766,2011-10-23,22326,4,-17850.168345529102,-122.72722583374666
221767,2011-10-23,22758,2,-17871.79674279695,-21.628397267846157
221768,2011-10-23,21932,4,-17894.205843020256,-22.40910022330674
221769,2011-10-23,23376,6,-17960.762625817435,-66.55678279717834
221770,2011-10-23,21061,3,-17983.321544385748,-22.558918568313345
221771,2011-10-23,22704,25,-18010.19476061952,-26.873216233774563
221772,2011-10-23,23156,1,-18150.96762526203,-140.77286464251063
221773,2011-10-23,21500,25,-18178.185778259452,-27.218152997422
221774,2011-10-23,22585,3,-18211.545163419272,-33.35938515981811
221775,2011-10-23,22599,12,-18250.7276131579,-39.182449738627476
221776,2011-10-23,22075,1,-18291.603737102356,-40.87612394445603
221777,2011-10-23,21379,2,-18325.711487923483,-34.10775082112712
221778,2011-10-23,23136,2,-18350.85483322482,-25.14334530133749
221779,2011-10-23,23451,2,-18381.412267647458,-30.55743442263838
221780,2011-10-23,22549,3,-18417.287040397106,-35.87477274964804
221781,2011-10-23,23075,2,-18442.589075666772,-25.302035269665723
221782,2011-10-23,22632,8,-18487.16306026977,-44.573984602997996
221783,2011-10-23,23447,1,-18505.236875437586,-18.073815167814665
221784,2011-10-23,23007,1,-18552.62491181505,-47.38803637746636
221785,2011-10-23,21883,12,-18581.27345945536,-28.648547640306756
221786,2011-10-23,22992,7,-18627.686621234734,-46.41316177937471
221787,2011-10-23,22728,4,-18651.410726106842,-23.724104872108445
221788,2011-10-23,21621,11,-18667.958517175823,-16.54779106898057
221789,2011-10-23,21918,9,-18709.596518191545,-41.638001015721514
221790,2011-10-23,22791,8,-18751.789147503874,-42.19262931233026
221791,2011-10-23,84947,18,-18777.46711850472,-25.677971000844586
221792,2011-10-23,84987,6,-18938.06987519881,-160.60275669408867
221793,2011-10-23,21262,2,-18968.691722217405,-30.62184701859749
